BJD,RV,RV_ERR,INSTRUMENT,TARGET,ARCHIVE,SOURCE_FILE,SOURCE_NAME,SOURCE,RJD_ORIGINAL,DATE_NIGHT,REFERENCE
2451581.04559,-50.93,2.68,DACE,GJ 1148,DACE_PUBLIC,,,DACE_public_get_timeseries,51581.04559,,Butler et al. (2017)
2451581.04559,-48.55,3.027,DACE,GJ 1148,DACE_PUBLIC,,,DACE_public_get_timeseries,51581.04559,,Rosenthal et al. (2021)
2451581.04559,-62.47,2.83,DACE,GJ 1148,DACE_PUBLIC,,,DACE_public_get_timeseries,51581.04559,,Haghighipour et al. (2010)
2451705.8269,-52.38,3.4042,DACE,GJ 1148,DACE_PUBLIC,,,DACE_public_get_timeseries,51705.8269,,Rosenthal et al. (2021)
2451705.8269,-60.65,3.12,DACE,GJ 1148,DACE_PUBLIC,,,DACE_public_get_timeseries,51705.8269,,Haghighipour et al. (2010)
2451705.8269,-58.93,3.61,DACE,GJ 1148,DACE_PUBLIC,,,DACE_public_get_timeseries,51705.8269,,Butler et al. (2017)
2451983.00875,0.0,4.26,DACE,GJ 1148,DACE_PUBLIC,,,DACE_public_get_timeseries,51983.00875,,Butler et al. (2017)
2451983.00875,-8.54,3.66,DACE,GJ 1148,DACE_PUBLIC,,,DACE_public_get_timeseries,51983.00875,,Haghighipour et al. (2010)
2452064.86395,12.67,3.52,DACE,GJ 1148,DACE_PUBLIC,,,DACE_public_get_timeseries,52064.86395,,Butler et al. (2017)
2452064.86395,14.32,4.1454,DACE,GJ 1148,DACE_PUBLIC,,,DACE_public_get_timeseries,52064.86395,,Rosenthal et al. (2021)
2452064.86395,0.55,3.63,DACE,GJ 1148,DACE_PUBLIC,,,DACE_public_get_timeseries,52064.86395,,Haghighipour et al. (2010)
2452308.07715,7.74,2.92,DACE,GJ 1148,DACE_PUBLIC,,,DACE_public_get_timeseries,52308.07715,,Haghighipour et al. (2010)
2452308.07715,19.69,3.7005,DACE,GJ 1148,DACE_PUBLIC,,,DACE_public_get_timeseries,52308.07715,,Rosenthal et al. (2021)
2452308.07715,20.28,2.59,DACE,GJ 1148,DACE_PUBLIC,,,DACE_public_get_timeseries,52308.07715,,Butler et al. (2017)
2452391.03363,1.16,4.27,DACE,GJ 1148,DACE_PUBLIC,,,DACE_public_get_timeseries,52391.03363,,Haghighipour et al. (2010)
2452391.03363,21.24,4.51,DACE,GJ 1148,DACE_PUBLIC,,,DACE_public_get_timeseries,52391.03363,,Rosenthal et al. (2021)
2452391.03363,9.21,3.96,DACE,GJ 1148,DACE_PUBLIC,,,DACE_public_get_timeseries,52391.03363,,Butler et al. (2017)
2452681.0501,-1.92,3.41,DACE,GJ 1148,DACE_PUBLIC,,,DACE_public_get_timeseries,52681.0501,,Haghighipour et al. (2010)
2452681.0501,12.79,3.8933,DACE,GJ 1148,DACE_PUBLIC,,,DACE_public_get_timeseries,52681.0501,,Rosenthal et al. (2021)
2452681.0501,16.13,3.69,DACE,GJ 1148,DACE_PUBLIC,,,DACE_public_get_timeseries,52681.0501,,Butler et al. (2017)
2452804.88465,24.97,3.7552,DACE,GJ 1148,DACE_PUBLIC,,,DACE_public_get_timeseries,52804.88465,,Rosenthal et al. (2021)
2452804.88465,12.67,3.42,DACE,GJ 1148,DACE_PUBLIC,,,DACE_public_get_timeseries,52804.88465,,Haghighipour et al. (2010)
2452804.88465,17.52,3.56,DACE,GJ 1148,DACE_PUBLIC,,,DACE_public_get_timeseries,52804.88465,,Butler et al. (2017)
