BJD,RV,RV_ERR,INSTRUMENT,TARGET,ARCHIVE,SOURCE_FILE,SOURCE_NAME,SOURCE,RJD_ORIGINAL,DATE_NIGHT,REFERENCE
2457321.71851103,-16296.6914710404,2.42171245317814,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57321.71851103008,2015-10-25,
2457321.71851106,-16295.4393640516,2.42224183487025,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57321.71851105988,2015-10-25,
2457323.5760693,-16294.461330818202,2.42519433708335,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57323.57606930006,2015-10-27,
2457323.57606933,-16293.7474930217,2.42407230678687,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57323.576069329865,2015-10-27,
2457324.6579949,-16299.404422255002,2.69127216284783,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57324.6579948999,2015-10-28,
2457324.65799493,-16298.624707497598,2.69074106688152,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57324.65799493017,2015-10-28,
2457325.6214305,-16291.295132763998,2.14350567307918,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57325.621430499945,2015-10-29,
2457325.62143053,-16290.3018300953,2.14484704518128,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57325.62143053021,2015-10-29,
2457330.57449883,-16289.1243159049,2.11153226860482,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57330.5744988299,2015-11-03,
2457330.57449886,-16288.185816197,2.11344533629914,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57330.574498860165,2015-11-03,
2457331.66908178,-16292.4182548892,2.09394932508554,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57331.66908178013,2015-11-04,
2457331.66908181,-16291.334779582,2.09550912612484,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57331.66908180993,2015-11-04,
2457332.64076307,-16286.9938407949,2.67145543392263,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57332.64076306997,2015-11-05,
2457332.64076309,-16286.3200127353,2.6713579105714,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57332.64076308999,2015-11-05,
2457333.62567833,-16289.3247991162,2.19481826820668,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57333.625678330194,2015-11-06,
2457333.62567835,-16288.5357543208,2.19520168775979,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57333.62567835022,2015-11-06,
2457334.51724794,-16287.0534981099,2.26139565083486,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57334.51724793995,2015-11-07,
2457334.51724796,-16286.4773832214,2.25857944865351,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57334.51724795997,2015-11-07,
2457336.49113998,-16289.1500934367,6.51692496712025,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57336.49113998003,2015-11-09,
2457336.49113999,-16288.3617090291,6.51982894781034,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57336.49113998981,2015-11-09,
2457345.56625024,-16284.853912633998,3.63029165932734,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57345.566250239965,2015-11-18,
2457345.56625025,-16284.2205408363,3.63245299074427,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57345.56625025021,2015-11-18,
2457345.59246152,-16282.1365450142,4.14304618255738,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57345.59246151988,2015-11-18,
2457345.59246153,-16281.5483460492,4.14521354970823,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57345.59246153012,2015-11-18,
2457345.61067458,-16280.452417740602,4.334626304074909,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57345.61067458009,2015-11-18,
2457345.61067458,-16279.8765514525,4.335923962749829,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57345.61067458009,2015-11-18,
2457346.58455413,-16272.6901212415,8.17928834214802,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57346.58455413021,2015-11-19,
2457346.58455413,-16273.783686674498,8.17550333186486,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57346.58455413021,2015-11-19,
2457347.56845819,-16288.421212062,4.06615272934352,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57347.56845819019,2015-11-20,
2457347.56845819,-16287.552713595498,4.061502914009471,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57347.56845819019,2015-11-20,
2457347.58902198,-16287.0851793959,4.10860133411504,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57347.58902197983,2015-11-20,
2457347.58902199,-16286.1735032599,4.10495575460705,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57347.58902199008,2015-11-20,
2457348.56121381,-16290.3005074157,2.22359469799579,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57348.56121381,2015-11-21,
2457348.56121381,-16290.9940654295,2.22102615741583,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57348.56121381,2015-11-21,
2457370.54146983,-16291.6127195421,2.51324214580519,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57370.54146983009,2015-12-13,
2457370.54146985,-16292.0894182723,2.51254241397253,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57370.54146985011,2015-12-13,
2457370.56237525,-16291.5907951122,2.54810602894856,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57370.56237524981,2015-12-13,
2457370.56237527,-16292.1072356062,2.5459269406121603,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57370.56237526983,2015-12-13,
2457371.45831061,-16290.155517166302,2.52628191270961,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57371.45831061015,2015-12-14,
2457371.45831064,-16291.0412377823,2.52228395293751,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57371.45831063995,2015-12-14,
2457371.47956751,-16290.8452432318,2.01122148341634,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57371.47956751008,2015-12-14,
2457371.47956753,-16291.9022606882,2.0098244670602097,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57371.4795675301,2015-12-14,
2457374.56149672,-16293.278693694,2.41338113352176,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57374.56149672018,2015-12-17,
2457374.56149675,-16294.1221986391,2.4166500481508697,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57374.56149674999,2015-12-17,
2457379.53908708,-16206.5137752247,23.890463092469503,DACE,K2-111,DACE_PUBLIC,,,DACE_public_get_timeseries,57379.53908707993,2015-12-22,
