BJD,RV,RV_ERR,INSTRUMENT,TARGET,ARCHIVE,SOURCE_FILE,SOURCE_NAME,SOURCE,RJD_ORIGINAL,DATE_NIGHT,REFERENCE
2446290.942,16700.0,290.0,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,46290.942,,Baranne et al. (1979)
2446693.817,17380.0,280.0,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,46693.817,,Baranne et al. (1979)
2448914.79,16450.0,290.0,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,48914.79,,Baranne et al. (1979)
2448930.747,-10.2,9.2,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,48930.747,,Kuerster et al. (2000)
2448973.742,9.5,14.1,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,48973.742,,Kuerster et al. (2000)
2449055.524,59.9,14.0,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,49055.524,,Kuerster et al. (2000)
2449245.916,78.0,26.8,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,49245.916,,Kuerster et al. (2000)
2449310.713,36.8,17.8,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,49310.713,,Kuerster et al. (2000)
2449357.652,46.0,21.0,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,49357.652,,Kuerster et al. (2000)
2449357.673,49.8,15.5,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,49357.673,,Kuerster et al. (2000)
2449412.532,37.4,19.9,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,49412.532,,Kuerster et al. (2000)
2449549.862,-36.0,13.5,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,49549.862,,Kuerster et al. (2000)
2449601.889,29.5,36.9,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,49601.889,,Kuerster et al. (2000)
2449684.638,87.3,11.9,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,49684.638,,Kuerster et al. (2000)
2449684.66,77.5,15.0,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,49684.66,,Kuerster et al. (2000)
2449730.649,63.9,19.7,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,49730.649,,Kuerster et al. (2000)
2449730.671,83.9,27.0,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,49730.671,,Kuerster et al. (2000)
2449907.884,-16.0,10.1,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,49907.884,,Kuerster et al. (2000)
2450016.743,59.3,16.7,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50016.743,,Kuerster et al. (2000)
2450085.704,-33.7,20.1,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50085.704,,Kuerster et al. (2000)
2450086.703,-38.7,24.0,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50086.703,,Kuerster et al. (2000)
2450145.558,-21.5,26.3,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50145.558,,Kuerster et al. (2000)
2450301.919,99.0,23.1,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50301.919,,Kuerster et al. (2000)
2450313.872,67.0,8.2,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50313.872,,Kuerster et al. (2000)
2450314.927,62.2,13.7,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50314.927,,Kuerster et al. (2000)
2450323.747,79.0,3.9,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50323.747,,Kuerster et al. (2000)
2450325.74,46.8,22.8,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50325.74,,Kuerster et al. (2000)
2450330.883,64.8,12.9,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50330.883,,Kuerster et al. (2000)
2450348.694,104.3,33.6,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50348.694,,Kuerster et al. (2000)
2450348.706,118.3,17.7,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50348.706,,Kuerster et al. (2000)
2450348.717,106.0,25.2,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50348.717,,Kuerster et al. (2000)
2450349.848,120.7,13.9,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50349.848,,Kuerster et al. (2000)
2450357.814,37.8,20.2,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50357.814,,Kuerster et al. (2000)
2450358.768,59.8,19.4,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50358.768,,Kuerster et al. (2000)
2450359.806,24.3,12.6,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50359.806,,Kuerster et al. (2000)
2450385.722,28.9,9.3,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50385.722,,Kuerster et al. (2000)
2450386.634,-2.2,25.2,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50386.634,,Kuerster et al. (2000)
2450386.646,18.3,9.7,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50386.646,,Kuerster et al. (2000)
2450386.658,-11.2,25.7,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50386.658,,Kuerster et al. (2000)
2450386.669,7.8,17.9,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50386.669,,Kuerster et al. (2000)
2450410.654,16580.0,290.0,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50410.654,,Baranne et al. (1979)
2450417.793,-47.4,15.8,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50417.793,,Kuerster et al. (2000)
2450417.805,-44.7,20.7,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50417.805,,Kuerster et al. (2000)
2450417.817,-11.7,13.5,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50417.817,,Kuerster et al. (2000)
2450418.739,-11.7,5.2,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50418.739,,Kuerster et al. (2000)
2450477.644,-52.6,10.6,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50477.644,,Kuerster et al. (2000)
2450477.656,-60.8,18.1,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50477.656,,Kuerster et al. (2000)
2450478.649,-42.0,10.3,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50478.649,,Kuerster et al. (2000)
2450478.66,-61.5,16.0,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50478.66,,Kuerster et al. (2000)
2450523.518,-22.2,16.6,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50523.518,,Kuerster et al. (2000)
2450523.53,-39.5,20.7,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50523.53,,Kuerster et al. (2000)
2450524.542,-45.2,12.5,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50524.542,,Kuerster et al. (2000)
2450524.552,-26.8,17.5,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50524.552,,Kuerster et al. (2000)
2450551.481,-2.8,12.4,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50551.481,,Kuerster et al. (2000)
2450604.8,60.0,21.1,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50604.8,,Kuerster et al. (2000)
2450647.923,32.4,34.1,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50647.923,,Kuerster et al. (2000)
2450647.934,19.0,27.5,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50647.934,,Kuerster et al. (2000)
2450689.91,-33.5,5.2,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50689.91,,Kuerster et al. (2000)
2450689.923,-14.1,22.6,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50689.923,,Kuerster et al. (2000)
2450703.914,-27.6,21.9,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50703.914,,Kuerster et al. (2000)
2450703.926,-39.1,14.6,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50703.926,,Kuerster et al. (2000)
2450704.808,-10.5,25.3,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50704.808,,Kuerster et al. (2000)
2450704.82,-56.4,10.8,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50704.82,,Kuerster et al. (2000)
2450705.854,17200.0,290.0,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50705.854,,Baranne et al. (1979)
2450709.798,-3.6,20.1,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50709.798,,Kuerster et al. (2000)
2450709.803,2.1,16.0,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50709.803,,Kuerster et al. (2000)
2450709.818,-31.3,32.5,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50709.818,,Kuerster et al. (2000)
2450720.882,-20.3,18.6,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50720.882,,Kuerster et al. (2000)
2450720.893,-59.7,19.2,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50720.893,,Kuerster et al. (2000)
2450720.905,-11.2,22.9,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50720.905,,Kuerster et al. (2000)
2450722.824,-57.8,7.6,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50722.824,,Kuerster et al. (2000)
2450722.835,-53.2,22.0,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50722.835,,Kuerster et al. (2000)
2450722.847,-76.4,9.0,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50722.847,,Kuerster et al. (2000)
2450733.84,-33.9,16.9,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50733.84,,Kuerster et al. (2000)
2450733.851,-22.8,20.2,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50733.851,,Kuerster et al. (2000)
2450733.863,-43.0,15.7,DACE,HR 810,DACE_PUBLIC,,,DACE_public_get_timeseries,50733.863,,Kuerster et al. (2000)
