BJD,RV,RV_ERR,INSTRUMENT,TARGET,ARCHIVE,SOURCE_FILE,SOURCE_NAME,SOURCE,RJD_ORIGINAL,DATE_NIGHT,REFERENCE
2450862.14882,0.92,2.18,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,50862.14882,,Butler et al. (2017)
2450862.14882,0.85,2.3498,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,50862.14882,,Rosenthal et al. (2021)
2450956.00377,0.14,2.18,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,50956.00377,,Butler et al. (2017)
2450956.00377,0.91,2.2617,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,50956.00377,,Rosenthal et al. (2021)
2451009.89634,0.57,1.7723,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,51009.89634,,Rosenthal et al. (2021)
2451009.89634,1.29,1.81,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,51009.89634,,Butler et al. (2017)
2451227.15198,2.99,1.97,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,51227.15198,,Butler et al. (2017)
2451227.15198,3.52,2.1573,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,51227.15198,,Rosenthal et al. (2021)
2451312.98449,5.04,2.14,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,51312.98449,,Butler et al. (2017)
2451312.98449,5.7,2.2555,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,51312.98449,,Rosenthal et al. (2021)
2451342.91219,-4.19,2.58,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,51342.91219,,Butler et al. (2017)
2451342.91219,-1.85,2.6384,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,51342.91219,,Rosenthal et al. (2021)
2451373.91131,8.82,1.9,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,51373.91131,,Butler et al. (2017)
2451373.91131,10.31,1.8107,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,51373.91131,,Rosenthal et al. (2021)
2451703.89938,0.67,2.5489,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,51703.89938,,Rosenthal et al. (2021)
2451703.89938,-1.17,2.53,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,51703.89938,,Butler et al. (2017)
2452004.01691,-7.51,2.5,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,52004.01691,,Butler et al. (2017)
2452004.01691,-6.56,2.6158,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,52004.01691,,Rosenthal et al. (2021)
2452098.89395,-2.04,1.98,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,52098.89395,,Butler et al. (2017)
2452098.89395,-2.68,1.8288,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,52098.89395,,Rosenthal et al. (2021)
2452390.08027,-4.59,2.7611,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,52390.08027,,Rosenthal et al. (2021)
2452390.08027,-4.98,2.75,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,52390.08027,,Butler et al. (2017)
2452537.72142,-2.6,2.43,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,52537.72142,,Butler et al. (2017)
2452537.72142,-4.2,2.521,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,52537.72142,,Rosenthal et al. (2021)
2452713.08566,-7.33,2.66,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,52713.08566,,Butler et al. (2017)
2452713.08566,-5.77,2.6988,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,52713.08566,,Rosenthal et al. (2021)
2452806.00391,-1.25,2.415,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,52806.00391,,Rosenthal et al. (2021)
2452806.00391,0.58,2.36,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,52806.00391,,Butler et al. (2017)
2452850.89045,-0.84,2.48,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,52850.89045,,Butler et al. (2017)
2452850.89045,3.82,2.3965,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,52850.89045,,Rosenthal et al. (2021)
2453179.92807,0.04,2.33,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,53179.92807,,Butler et al. (2017)
2453179.92807,-1.24,2.2593,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,53179.92807,,Rosenthal et al. (2021)
2453430.07337,-8.24,2.37,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,53430.07337,,Butler et al. (2017)
2453430.07337,-5.82,1.5876,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,53430.07337,,Rosenthal et al. (2021)
2453842.05684,-2.18,1.6712,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,53842.05684,,Rosenthal et al. (2021)
2453842.05684,-0.25,2.39,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,53842.05684,,Butler et al. (2017)
2454248.01334,1.14,1.7034,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,54248.01334,,Rosenthal et al. (2021)
2454248.01334,1.02,2.4,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,54248.01334,,Butler et al. (2017)
2454248.98103,0.6,2.11,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,54248.98103,,Butler et al. (2017)
2454248.98103,2.88,1.8728,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,54248.98103,,Rosenthal et al. (2021)
2454249.92764,1.15,2.19,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,54249.92764,,Butler et al. (2017)
2454249.92764,1.43,1.5962,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,54249.92764,,Rosenthal et al. (2021)
2454250.57014,-12969.6,4.631,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,54250.57014,,SOPHIE DRS 3.1 (HR)
2454252.0219,6.79,2.07,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,54252.0219,,Butler et al. (2017)
2454252.0219,1.46,1.5399,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,54252.0219,,Rosenthal et al. (2021)
2454255.91249,3.09,2.17,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,54255.91249,,Butler et al. (2017)
2454255.91249,3.47,1.6515,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,54255.91249,,Rosenthal et al. (2021)
2454257.53733,-13017.2,1.959,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,54257.53733,,SOPHIE DRS 3.1 (HR)
2454277.84117,-0.74,1.95,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,54277.84117,,Butler et al. (2017)
2454277.84117,-1.68,1.5261,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,54277.84117,,Rosenthal et al. (2021)
2454278.88559,-5.05,2.24,DACE,GJ 625,DACE_PUBLIC,,,DACE_public_get_timeseries,54278.88559,,Butler et al. (2017)
