BJD,RV,RV_ERR,INSTRUMENT,TARGET,ARCHIVE,SOURCE_FILE,SOURCE_NAME,SOURCE,RJD_ORIGINAL,DATE_NIGHT,REFERENCE
2443242.483,-15900.0,270.0,DACE,HD 113996,DACE_PUBLIC,,,DACE_public_get_timeseries,43242.483,,Baranne et al. (1979)
2443242.489,-15750.0,280.0,DACE,HD 113996,DACE_PUBLIC,,,DACE_public_get_timeseries,43242.489,,Baranne et al. (1979)
2443242.493,-15970.0,270.0,DACE,HD 113996,DACE_PUBLIC,,,DACE_public_get_timeseries,43242.493,,Baranne et al. (1979)
2443245.429,-16490.0,280.0,DACE,HD 113996,DACE_PUBLIC,,,DACE_public_get_timeseries,43245.429,,Baranne et al. (1979)
2443245.431,-16310.0,290.0,DACE,HD 113996,DACE_PUBLIC,,,DACE_public_get_timeseries,43245.431,,Baranne et al. (1979)
2443245.434,-16260.0,290.0,DACE,HD 113996,DACE_PUBLIC,,,DACE_public_get_timeseries,43245.434,,Baranne et al. (1979)
2443253.481,-16300.0,330.0,DACE,HD 113996,DACE_PUBLIC,,,DACE_public_get_timeseries,43253.481,,Baranne et al. (1979)
2443253.488,-16180.0,340.0,DACE,HD 113996,DACE_PUBLIC,,,DACE_public_get_timeseries,43253.488,,Baranne et al. (1979)
2443253.496,-16320.0,300.0,DACE,HD 113996,DACE_PUBLIC,,,DACE_public_get_timeseries,43253.496,,Baranne et al. (1979)
2443256.44,-16820.0,300.0,DACE,HD 113996,DACE_PUBLIC,,,DACE_public_get_timeseries,43256.44,,Baranne et al. (1979)
2443258.5,-15630.0,290.0,DACE,HD 113996,DACE_PUBLIC,,,DACE_public_get_timeseries,43258.5,,Baranne et al. (1979)
2443258.504,-15910.0,290.0,DACE,HD 113996,DACE_PUBLIC,,,DACE_public_get_timeseries,43258.504,,Baranne et al. (1979)
2443258.506,-16030.0,300.0,DACE,HD 113996,DACE_PUBLIC,,,DACE_public_get_timeseries,43258.506,,Baranne et al. (1979)
2443265.416,-15600.0,310.0,DACE,HD 113996,DACE_PUBLIC,,,DACE_public_get_timeseries,43265.416,,Baranne et al. (1979)
2443265.425,-15980.0,290.0,DACE,HD 113996,DACE_PUBLIC,,,DACE_public_get_timeseries,43265.425,,Baranne et al. (1979)
2443265.43,-16000.0,280.0,DACE,HD 113996,DACE_PUBLIC,,,DACE_public_get_timeseries,43265.43,,Baranne et al. (1979)
2443269.395,-15920.0,300.0,DACE,HD 113996,DACE_PUBLIC,,,DACE_public_get_timeseries,43269.395,,Baranne et al. (1979)
2443269.404,-15960.0,280.0,DACE,HD 113996,DACE_PUBLIC,,,DACE_public_get_timeseries,43269.404,,Baranne et al. (1979)
2443269.407,-15910.0,300.0,DACE,HD 113996,DACE_PUBLIC,,,DACE_public_get_timeseries,43269.407,,Baranne et al. (1979)
2443270.421,-15520.0,300.0,DACE,HD 113996,DACE_PUBLIC,,,DACE_public_get_timeseries,43270.421,,Baranne et al. (1979)
2443270.428,-15710.0,290.0,DACE,HD 113996,DACE_PUBLIC,,,DACE_public_get_timeseries,43270.428,,Baranne et al. (1979)
2443270.43,-15950.0,300.0,DACE,HD 113996,DACE_PUBLIC,,,DACE_public_get_timeseries,43270.43,,Baranne et al. (1979)
2443271.448,-14490.0,280.0,DACE,HD 113996,DACE_PUBLIC,,,DACE_public_get_timeseries,43271.448,,Baranne et al. (1979)
2443271.452,-15340.0,280.0,DACE,HD 113996,DACE_PUBLIC,,,DACE_public_get_timeseries,43271.452,,Baranne et al. (1979)
2443271.455,-15960.0,280.0,DACE,HD 113996,DACE_PUBLIC,,,DACE_public_get_timeseries,43271.455,,Baranne et al. (1979)
