BJD,RV,RV_ERR,INSTRUMENT,TARGET,ARCHIVE,SOURCE_FILE,SOURCE_NAME,SOURCE,RJD_ORIGINAL,DATE_NIGHT,REFERENCE
2454328.43781,-31451.6,2.227,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,54328.43781,,SOPHIE DRS 3.1 (HR)
2454331.43301,-31423.4,2.53,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,54331.43301,,SOPHIE DRS 3.1 (HR)
2455031.56379,-31415.9,4.029,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55031.56379,,SOPHIE DRS 3.1 (HR)
2455286.58442,-31429.7,2.521,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55286.58442,,SOPHIE DRS 3.1 (HR)
2455399.50337,-31442.1,2.969,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55399.50337,,SOPHIE DRS 3.1 (HR)
2455673.49841,-31448.0,3.126,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55673.49841,,SOPHIE DRS 3.1 (HR)
2455756.48162,-31421.8,5.179,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55756.48162,,SOPHIE DRS 3.1b (HR)
2455756.48162,-31425.61,5.18,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55756.48162,,SOPHIE DRS 3.1b (HRc)
2455757.42311,-31419.2,4.698,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55757.42311,,SOPHIE DRS 3.1b (HR)
2455757.42311,-31423.03,4.7,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55757.42311,,SOPHIE DRS 3.1b (HRc)
2455760.4293,-31420.2,3.5,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55760.4293,,SOPHIE DRS 3.1b (HRc)
2455760.4293,-31416.0,3.496,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55760.4293,,SOPHIE DRS 3.1b (HR)
2455762.4322,-31421.56,2.86,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55762.4322,,SOPHIE DRS 3.1b (HRc)
2455762.4322,-31416.6,2.864,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55762.4322,,SOPHIE DRS 3.1b (HR)
2455785.38169,-31422.0,2.585,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55785.38169,,SOPHIE DRS 3.1b (HR)
2455785.38169,-31425.36,2.59,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55785.38169,,SOPHIE DRS 3.1b (HRc)
2455786.4387,-31422.56,2.4,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55786.4387,,SOPHIE DRS 3.1b (HRc)
2455786.4387,-31419.2,2.401,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55786.4387,,SOPHIE DRS 3.1b (HR)
2455790.37574,-31414.4,2.235,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55790.37574,,SOPHIE DRS 3.1b (HR)
2455790.37574,-31420.39,2.24,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55790.37574,,SOPHIE DRS 3.1b (HRc)
2455791.3547,-31421.05,2.25,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55791.3547,,SOPHIE DRS 3.1b (HRc)
2455791.3547,-31416.0,2.246,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55791.3547,,SOPHIE DRS 3.1b (HR)
2455793.4096,-31415.8,2.477,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55793.4096,,SOPHIE DRS 3.1b (HR)
2455793.4096,-31419.76,2.48,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55793.4096,,SOPHIE DRS 3.1b (HRc)
2455796.35284,-31415.54,2.2,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55796.35284,,SOPHIE DRS 3.1b (HRc)
2455796.35284,-31410.5,2.197,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55796.35284,,SOPHIE DRS 3.1b (HR)
2455798.37967,-31412.8,2.383,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55798.37967,,SOPHIE DRS 3.1b (HR)
2455798.37967,-31418.17,2.38,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55798.37967,,SOPHIE DRS 3.1b (HRc)
2455835.33929,-31413.39,2.65,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55835.33929,,SOPHIE DRS 3.1b (HRc)
2455835.33929,-31406.4,2.652,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55835.33929,,SOPHIE DRS 3.1b (HR)
2455836.32713,-31404.1,2.401,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55836.32713,,SOPHIE DRS 3.1b (HR)
2455836.32713,-31411.2,2.4,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55836.32713,,SOPHIE DRS 3.1b (HRc)
2455838.29385,-31412.6,2.257,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55838.29385,,SOPHIE DRS 3.1b (HR)
2455838.29385,-31419.12,2.26,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55838.29385,,SOPHIE DRS 3.1b (HRc)
2455840.34301,-31416.12,2.42,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55840.34301,,SOPHIE DRS 3.1b (HRc)
2455840.34301,-31410.2,2.424,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55840.34301,,SOPHIE DRS 3.1b (HR)
2455843.26749,-31422.6,4.742,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55843.26749,,SOPHIE DRS 3.1b (HR)
2455843.26749,-31430.2,4.74,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55843.26749,,SOPHIE DRS 3.1b (HRc)
2455844.26991,-31418.3,3.098,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55844.26991,,SOPHIE DRS 3.1b (HR)
2455844.26991,-31425.94,3.1,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55844.26991,,SOPHIE DRS 3.1b (HRc)
2455849.26537,-31432.9,3.663,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55849.26537,,SOPHIE DRS 3.1b (HR)
2455849.26537,-31441.09,3.66,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55849.26537,,SOPHIE DRS 3.1b (HRc)
2455850.32584,-31429.05,3.47,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55850.32584,,SOPHIE DRS 3.1b (HRc)
2455850.32584,-31420.6,3.467,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55850.32584,,SOPHIE DRS 3.1b (HR)
2455852.31145,-31417.9,2.637,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55852.31145,,SOPHIE DRS 3.1b (HR)
2455852.31145,-31426.92,2.64,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55852.31145,,SOPHIE DRS 3.1b (HRc)
2455853.34224,-31445.8,12.476,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55853.34224,,SOPHIE DRS 3.1b (HR)
2455853.34224,-31454.87,12.48,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55853.34224,,SOPHIE DRS 3.1b (HRc)
2455865.24217,-31422.88,2.24,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55865.24217,,SOPHIE DRS 3.1b (HRc)
2455865.24217,-31415.7,2.242,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55865.24217,,SOPHIE DRS 3.1b (HR)
2455866.28344,-31435.0,3.797,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55866.28344,,SOPHIE DRS 3.1b (HR)
2455866.28344,-31442.28,3.8,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55866.28344,,SOPHIE DRS 3.1b (HRc)
2455877.32554,-31417.6,3.394,DACE,GJ 720 A,DACE_PUBLIC,,,DACE_public_get_timeseries,55877.32554,,SOPHIE DRS 3.1b (HR)
